Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
139	 0.004406	 0.004330	 0.000034	 0.000000	 0.000020	0.616185	 0.602289	 0.006079	 0.000000	 0.004064
140	 0.004357	 0.004229	 0.000061	 0.000000	 0.000040	0.620542	 0.606518	 0.006140	 0.000000	 0.004104
141	 0.004261	 0.004168	 0.000031	 0.000000	 0.000028	0.624803	 0.610686	 0.006171	 0.000000	 0.004132
142	 0.004259	 0.004170	 0.000037	 0.000000	 0.000028	0.629062	 0.614856	 0.006208	 0.000000	 0.004160
143	 0.004232	 0.004100	 0.000059	 0.000000	 0.000046	0.633294	 0.618956	 0.006267	 0.000000	 0.004206
144	 0.004077	 0.004000	 0.000035	 0.000000	 0.000019	0.637371	 0.622956	 0.006302	 0.000000	 0.004225
145	 0.004231	 0.004107	 0.000060	 0.000000	 0.000038	0.641602	 0.627063	 0.006362	 0.000000	 0.004263
146	 0.004971	 0.004902	 0.000027	 0.000000	 0.000019	0.646573	 0.631965	 0.006389	 0.000000	 0.004282
147	 0.004274	 0.004161	 0.000047	 0.000000	 0.000038	0.650847	 0.636126	 0.006436	 0.000000	 0.004320
148	 0.004379	 0.004301	 0.000038	 0.000000	 0.000020	0.655226	 0.640427	 0.006474	 0.000000	 0.004340
149	 0.004283	 0.004158	 0.000060	 0.000000	 0.000039	0.659509	 0.644585	 0.006534	 0.000000	 0.004379
150	 0.004000	 0.003934	 0.000026	 0.000000	 0.000018	0.663509	 0.648519	 0.006560	 0.000000	 0.004397
151	 0.004414	 0.004302	 0.000047	 0.000000	 0.000039	0.667923	 0.652821	 0.006607	 0.000000	 0.004436
152	 0.004128	 0.004060	 0.000025	 0.000000	 0.000020	0.672051	 0.656881	 0.006632	 0.000000	 0.004456
153	 0.004242	 0.004124	 0.000055	 0.000000	 0.000041	0.676293	 0.661005	 0.006687	 0.000000	 0.004497
154	 0.004189	 0.004114	 0.000028	 0.000000	 0.000027	0.680482	 0.665119	 0.006715	 0.000000	 0.004524
155	 0.004197	 0.004079	 0.000047	 0.000000	 0.000045	0.684679	 0.669198	 0.006762	 0.000000	 0.004569
156	 0.004185	 0.004108	 0.000026	 0.000000	 0.000027	0.688864	 0.673306	 0.006788	 0.000000	 0.004596
157	 0.004278	 0.004161	 0.000047	 0.000000	 0.000046	0.693142	 0.677467	 0.006835	 0.000000	 0.004642
158	 0.004120	 0.004017	 0.000038	 0.000000	 0.000028	0.697262	 0.681484	 0.006873	 0.000000	 0.004670
159	 0.004365	 0.004282	 0.000033	 0.000000	 0.000027	0.701627	 0.685766	 0.006906	 0.000000	 0.004697
160	 0.004115	 0.003993	 0.000051	 0.000000	 0.000045	0.705742	 0.689759	 0.006957	 0.000000	 0.004742
161	 0.004399	 0.004324	 0.000027	 0.000000	 0.000029	0.710141	 0.694083	 0.006984	 0.000000	 0.004771
162	 0.004594	 0.004474	 0.000047	 0.000000	 0.000044	0.714735	 0.698557	 0.007031	 0.000000	 0.004815
163	 0.004312	 0.004231	 0.000040	 0.000000	 0.000019	0.719047	 0.702788	 0.007071	 0.000000	 0.004834
164	 0.004404	 0.004279	 0.000058	 0.000000	 0.000041	0.723451	 0.707067	 0.007129	 0.000000	 0.004875
165	 0.004163	 0.004087	 0.000025	 0.000000	 0.000018	0.727614	 0.711154	 0.007154	 0.000000	 0.004893
166	 0.004120	 0.004044	 0.000036	 0.000000	 0.000018	0.731734	 0.715198	 0.007190	 0.000000	 0.004911
167	 0.004437	 0.004305	 0.000061	 0.000000	 0.000046	0.736171	 0.719503	 0.007251	 0.000000	 0.004957
168	 0.004281	 0.004195	 0.000036	 0.000000	 0.000027	0.740452	 0.723698	 0.007287	 0.000000	 0.004984
169	 0.004405	 0.004281	 0.000051	 0.000000	 0.000048	0.744857	 0.727979	 0.007338	 0.000000	 0.005032
170	 0.004426	 0.004339	 0.000037	 0.000000	 0.000028	0.749283	 0.732318	 0.007375	 0.000000	 0.005060
171	 0.004270	 0.004134	 0.000060	 0.000000	 0.000049	0.753553	 0.736452	 0.007435	 0.000000	 0.005109
172	 0.004451	 0.004370	 0.000026	 0.000000	 0.000021	0.758004	 0.740822	 0.007461	 0.000000	 0.005130
173	 0.004169	 0.004100	 0.000026	 0.000000	 0.000019	0.762173	 0.744922	 0.007487	 0.000000	 0.005149
174	 0.003999	 0.003877	 0.000047	 0.000000	 0.000048	0.766172	 0.748799	 0.007534	 0.000000	 0.005197
175	 0.003862	 0.003776	 0.000038	 0.000000	 0.000027	0.770034	 0.752575	 0.007572	 0.000000	 0.005224
176	 0.004029	 0.003893	 0.000060	 0.000000	 0.000047	0.774063	 0.756468	 0.007632	 0.000000	 0.005271
177	 0.004046	 0.003970	 0.000027	 0.000000	 0.000028	0.778109	 0.760438	 0.007659	 0.000000	 0.005299
178	 0.004575	 0.004451	 0.000048	 0.000000	 0.000050	0.782684	 0.764889	 0.007707	 0.000000	 0.005349
