Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
74	 0.003876	 0.003759	 0.000062	 0.000000	 0.000026	0.313500	 0.304246	 0.004500	 0.000000	 0.002442
75	 0.003865	 0.003733	 0.000061	 0.000000	 0.000040	0.317365	 0.307979	 0.004561	 0.000000	 0.002482
76	 0.003574	 0.003500	 0.000028	 0.000000	 0.000022	0.320939	 0.311479	 0.004589	 0.000000	 0.002504
77	 0.003551	 0.003434	 0.000048	 0.000000	 0.000042	0.324490	 0.314913	 0.004637	 0.000000	 0.002546
78	 0.003922	 0.003854	 0.000026	 0.000000	 0.000019	0.328412	 0.318767	 0.004663	 0.000000	 0.002565
79	 0.004069	 0.003953	 0.000047	 0.000000	 0.000041	0.332481	 0.322720	 0.004710	 0.000000	 0.002606
80	 0.003704	 0.003609	 0.000045	 0.000000	 0.000022	0.336185	 0.326329	 0.004755	 0.000000	 0.002628
81	 0.003861	 0.003695	 0.000081	 0.000000	 0.000051	0.340046	 0.330024	 0.004836	 0.000000	 0.002679
82	 0.003539	 0.003458	 0.000032	 0.000000	 0.000025	0.343585	 0.333482	 0.004868	 0.000000	 0.002704
83	 0.003510	 0.003395	 0.000047	 0.000000	 0.000041	0.347095	 0.336877	 0.004915	 0.000000	 0.002745
84	 0.003396	 0.003309	 0.000041	 0.000000	 0.000022	0.350491	 0.340186	 0.004956	 0.000000	 0.002767
85	 0.003871	 0.003731	 0.000053	 0.000000	 0.000042	0.354362	 0.343917	 0.005009	 0.000000	 0.002809
86	 0.003603	 0.003522	 0.000036	 0.000000	 0.000022	0.357965	 0.347439	 0.005045	 0.000000	 0.002831
87	 0.003495	 0.003354	 0.000065	 0.000000	 0.000046	0.361460	 0.350793	 0.005110	 0.000000	 0.002877
88	 0.004451	 0.004368	 0.000030	 0.000000	 0.000026	0.365911	 0.355161	 0.005140	 0.000000	 0.002903
89	 0.005409	 0.005247	 0.000056	 0.000000	 0.000049	0.371320	 0.360408	 0.005196	 0.000000	 0.002952
90	 0.004035	 0.003955	 0.000028	 0.000000	 0.000025	0.375355	 0.364363	 0.005224	 0.000000	 0.002977
91	 0.004522	 0.004383	 0.000064	 0.000000	 0.000046	0.379877	 0.368746	 0.005288	 0.000000	 0.003023
92	 0.005106	 0.004998	 0.000058	 0.000000	 0.000027	0.384983	 0.373744	 0.005346	 0.000000	 0.003050
93	 0.004337	 0.004195	 0.000063	 0.000000	 0.000045	0.389320	 0.377939	 0.005409	 0.000000	 0.003095
94	 0.003803	 0.003708	 0.000029	 0.000000	 0.000025	0.393123	 0.381647	 0.005438	 0.000000	 0.003120
95	 0.004322	 0.004223	 0.000038	 0.000000	 0.000029	0.397445	 0.385870	 0.005476	 0.000000	 0.003149
96	 0.004600	 0.004438	 0.000062	 0.000000	 0.000059	0.402045	 0.390308	 0.005538	 0.000000	 0.003208
97	 0.006210	 0.006094	 0.000060	 0.000000	 0.000028	0.408255	 0.396402	 0.005598	 0.000000	 0.003236
98	 0.004489	 0.004330	 0.000069	 0.000000	 0.000055	0.412744	 0.400732	 0.005667	 0.000000	 0.003291
99	 0.004898	 0.004791	 0.000048	 0.000000	 0.000030	0.417642	 0.405523	 0.005715	 0.000000	 0.003321
100	 0.004310	 0.004143	 0.000073	 0.000000	 0.000055	0.421952	 0.409666	 0.005788	 0.000000	 0.003376
101	 0.004763	 0.004631	 0.000058	 0.000000	 0.000036	0.426715	 0.414297	 0.005846	 0.000000	 0.003412
102	 0.004314	 0.004053	 0.000096	 0.000000	 0.000103	0.431029	 0.418350	 0.005942	 0.000000	 0.003515
103	 0.005370	 0.005273	 0.000038	 0.000000	 0.000031	0.436399	 0.423623	 0.005980	 0.000000	 0.003546
104	 0.005565	 0.005367	 0.000089	 0.000000	 0.000059	0.441964	 0.428990	 0.006069	 0.000000	 0.003605
105	 0.004943	 0.004840	 0.000046	 0.000000	 0.000029	0.446907	 0.433830	 0.006115	 0.000000	 0.003634
106	 0.004131	 0.003972	 0.000067	 0.000000	 0.000055	0.451038	 0.437802	 0.006182	 0.000000	 0.003689
107	 0.005482	 0.005362	 0.000042	 0.000000	 0.000033	0.456520	 0.443164	 0.006224	 0.000000	 0.003722
108	 0.004274	 0.004061	 0.000099	 0.000000	 0.000064	0.460794	 0.447225	 0.006323	 0.000000	 0.003786
109	 0.004268	 0.004167	 0.000042	 0.000000	 0.000029	0.465062	 0.451392	 0.006365	 0.000000	 0.003815
110	 0.006110	 0.005947	 0.000073	 0.000000	 0.000058	0.471172	 0.457339	 0.006438	 0.000000	 0.003873
111	 0.004373	 0.004271	 0.000044	 0.000000	 0.000029	0.475545	 0.461610	 0.006482	 0.000000	 0.003902
112	 0.004211	 0.004068	 0.000056	 0.000000	 0.000053	0.479756	 0.465678	 0.006538	 0.000000	 0.003955
113	 0.004994	 0.004894	 0.000043	 0.000000	 0.000030	0.484750	 0.470572	 0.006581	 0.000000	 0.003985
114	 0.005620	 0.005452	 0.000071	 0.000000	 0.000058	0.490370	 0.476024	 0.006652	 0.000000	 0.004043
115	 0.004698	 0.004562	 0.000063	 0.000000	 0.000035	0.495068	 0.480586	 0.006715	 0.000000	 0.004078
116	 0.004609	 0.004420	 0.000076	 0.000000	 0.000058	0.499677	 0.485006	 0.006791	 0.000000	 0.004136
117	 0.006126	 0.006024	 0.000043	 0.000000	 0.000030	0.505803	 0.491030	 0.006834	 0.000000	 0.004166
118	 0.004668	 0.004497	 0.000070	 0.000000	 0.000059	0.510471	 0.495527	 0.006904	 0.000000	 0.004225
119	 0.003829	 0.003714	 0.000043	 0.000000	 0.000044	0.514300	 0.499241	 0.006947	 0.000000	 0.004269
120	 0.004585	 0.004398	 0.000083	 0.000000	 0.000066	0.518885	 0.503639	 0.007030	 0.000000	 0.004335
121	 0.004372	 0.004236	 0.000050	 0.000000	 0.000037	0.523257	 0.507875	 0.007080	 0.000000	 0.004372
122	 0.004776	 0.004654	 0.000039	 0.000000	 0.000041	0.528033	 0.512529	 0.007119	 0.000000	 0.004413
123	 0.004676	 0.004578	 0.000032	 0.000000	 0.000038	0.532709	 0.517107	 0.007151	 0.000000	 0.004451
124	 0.004382	 0.004231	 0.000055	 0.000000	 0.000065	0.537091	 0.521338	 0.007206	 0.000000	 0.004516
125	 0.004215	 0.004126	 0.000027	 0.000000	 0.000035	0.541306	 0.525464	 0.007233	 0.000000	 0.004551
126	 0.003787	 0.003606	 0.000085	 0.000000	 0.000064	0.545093	 0.529070	 0.007318	 0.000000	 0.004615
127	 0.004580	 0.004445	 0.000053	 0.000000	 0.000043	0.549673	 0.533515	 0.007371	 0.000000	 0.004658
128	 0.004974	 0.004766	 0.000068	 0.000000	 0.000074	0.554647	 0.538281	 0.007439	 0.000000	 0.004732
129	 0.005738	 0.005643	 0.000034	 0.000000	 0.000031	0.560385	 0.543924	 0.007473	 0.000000	 0.004763
130	 0.004169	 0.004004	 0.000079	 0.000000	 0.000058	0.564554	 0.547928	 0.007552	 0.000000	 0.004821
131	 0.004536	 0.004447	 0.000033	 0.000000	 0.000029	0.569090	 0.552375	 0.007585	 0.000000	 0.004850
132	 0.005120	 0.004962	 0.000067	 0.000000	 0.000058	0.574210	 0.557337	 0.007652	 0.000000	 0.004908
133	 0.004996	 0.004857	 0.000048	 0.000000	 0.000032	0.579206	 0.562194	 0.007700	 0.000000	 0.004940
134	 0.004651	 0.004438	 0.000079	 0.000000	 0.000074	0.583857	 0.566632	 0.007779	 0.000000	 0.005014
135	 0.004643	 0.004553	 0.000030	 0.000000	 0.000031	0.588500	 0.571185	 0.007809	 0.000000	 0.005045
136	 0.004214	 0.004080	 0.000050	 0.000000	 0.000053	0.592714	 0.575265	 0.007859	 0.000000	 0.005098
137	 0.003874	 0.003778	 0.000045	 0.000000	 0.000027	0.596588	 0.579043	 0.007904	 0.000000	 0.005125
138	 0.003770	 0.003628	 0.000059	 0.000000	 0.000053	0.600358	 0.582671	 0.007963	 0.000000	 0.005178
139	 0.003991	 0.003907	 0.000035	 0.000000	 0.000026	0.604349	 0.586578	 0.007998	 0.000000	 0.005204
140	 0.004701	 0.004551	 0.000055	 0.000000	 0.000050	0.609050	 0.591129	 0.008053	 0.000000	 0.005254
141	 0.005247	 0.005151	 0.000042	 0.000000	 0.000026	0.614297	 0.596280	 0.008095	 0.000000	 0.005280
142	 0.005859	 0.005675	 0.000086	 0.000000	 0.000059	0.620156	 0.601955	 0.008181	 0.000000	 0.005339
143	 0.004809	 0.004702	 0.000044	 0.000000	 0.000029	0.624965	 0.606657	 0.008225	 0.000000	 0.005368
144	 0.004295	 0.004142	 0.000065	 0.000000	 0.000055	0.629260	 0.610799	 0.008290	 0.000000	 0.005423
145	 0.003799	 0.003702	 0.000044	 0.000000	 0.000028	0.633059	 0.614501	 0.008334	 0.000000	 0.005451
146	 0.004068	 0.003923	 0.000059	 0.000000	 0.000056	0.637127	 0.618424	 0.008393	 0.000000	 0.005507
147	 0.004216	 0.004118	 0.000040	 0.000000	 0.000030	0.641343	 0.622542	 0.008433	 0.000000	 0.005537
148	 0.003713	 0.003493	 0.000120	 0.000000	 0.000061	0.645056	 0.626035	 0.008553	 0.000000	 0.005598
