Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
277	 0.005729	 0.005404	 0.000035	 0.000218	 0.000035	1.387814	 1.351308	 0.013585	 0.004206	 0.009508
278	 0.005191	 0.004843	 0.000057	 0.000177	 0.000060	1.393005	 1.356151	 0.013642	 0.004383	 0.009568
279	 0.005419	 0.005000	 0.000090	 0.000222	 0.000054	1.398424	 1.361151	 0.013732	 0.004605	 0.009622
280	 0.004435	 0.004065	 0.000054	 0.000211	 0.000056	1.402859	 1.365216	 0.013786	 0.004816	 0.009678
281	 0.005114	 0.004733	 0.000050	 0.000257	 0.000033	1.407973	 1.369949	 0.013836	 0.005073	 0.009711
282	 0.005064	 0.004636	 0.000053	 0.000266	 0.000046	1.413037	 1.374585	 0.013889	 0.005339	 0.009757
283	 0.005010	 0.004689	 0.000036	 0.000218	 0.000027	1.418047	 1.379274	 0.013925	 0.005557	 0.009784
284	 0.005207	 0.004923	 0.000035	 0.000181	 0.000027	1.423254	 1.384197	 0.013960	 0.005738	 0.009811
285	 0.005579	 0.005059	 0.000073	 0.000321	 0.000080	1.428833	 1.389256	 0.014033	 0.006059	 0.009891
286	 0.005531	 0.005273	 0.000052	 0.000149	 0.000025	1.434364	 1.394529	 0.014085	 0.006208	 0.009916
287	 0.005447	 0.005115	 0.000066	 0.000176	 0.000048	1.439811	 1.399644	 0.014151	 0.006384	 0.009964
288	 0.005026	 0.004750	 0.000035	 0.000148	 0.000041	1.444837	 1.404394	 0.014186	 0.006532	 0.010005
289	 0.005432	 0.005040	 0.000033	 0.000289	 0.000035	1.450269	 1.409434	 0.014219	 0.006821	 0.010040
290	 0.005479	 0.005157	 0.000095	 0.000114	 0.000067	1.455748	 1.414591	 0.014314	 0.006935	 0.010107
291	 0.004983	 0.004735	 0.000054	 0.000114	 0.000038	1.460731	 1.419326	 0.014368	 0.007049	 0.010145
292	 0.005338	 0.005009	 0.000075	 0.000148	 0.000065	1.466069	 1.424335	 0.014443	 0.007197	 0.010210
293	 0.005191	 0.004898	 0.000039	 0.000179	 0.000024	1.471260	 1.429233	 0.014482	 0.007376	 0.010234
294	 0.004688	 0.004216	 0.000039	 0.000366	 0.000026	1.475948	 1.433449	 0.014521	 0.007742	 0.010260
295	 0.005880	 0.005085	 0.000141	 0.000510	 0.000083	1.481828	 1.438534	 0.014662	 0.008252	 0.010343
296	 0.005588	 0.005171	 0.000059	 0.000269	 0.000039	1.487416	 1.443705	 0.014721	 0.008521	 0.010382
297	 0.005870	 0.005298	 0.000043	 0.000444	 0.000038	1.493286	 1.449003	 0.014764	 0.008965	 0.010420
298	 0.004992	 0.004588	 0.000034	 0.000298	 0.000035	1.498278	 1.453591	 0.014798	 0.009263	 0.010455
299	 0.004989	 0.004651	 0.000054	 0.000187	 0.000056	1.503267	 1.458242	 0.014852	 0.009450	 0.010511
300	 0.005092	 0.004772	 0.000053	 0.000197	 0.000035	1.508359	 1.463014	 0.014905	 0.009647	 0.010546
301	 0.005236	 0.004597	 0.000082	 0.000448	 0.000062	1.513595	 1.467611	 0.014987	 0.010095	 0.010608
302	 0.006023	 0.005392	 0.000040	 0.000508	 0.000040	1.519618	 1.473003	 0.015027	 0.010603	 0.010648
303	 0.005766	 0.005230	 0.000063	 0.000366	 0.000065	1.525384	 1.478233	 0.015090	 0.010969	 0.010713
304	 0.005407	 0.004824	 0.000034	 0.000478	 0.000037	1.530791	 1.483057	 0.015124	 0.011447	 0.010750
305	 0.006166	 0.005684	 0.000061	 0.000305	 0.000071	1.536957	 1.488741	 0.015185	 0.011752	 0.010821
306	 0.005995	 0.005738	 0.000040	 0.000133	 0.000040	1.542952	 1.494479	 0.015225	 0.011885	 0.010861
307	 0.005967	 0.005519	 0.000066	 0.000261	 0.000066	1.548919	 1.499998	 0.015291	 0.012146	 0.010927
308	 0.005682	 0.005144	 0.000060	 0.000396	 0.000041	1.554601	 1.505142	 0.015351	 0.012542	 0.010968
309	 0.005587	 0.005096	 0.000073	 0.000313	 0.000061	1.560188	 1.510238	 0.015424	 0.012855	 0.011029
310	 0.006280	 0.005534	 0.000039	 0.000627	 0.000039	1.566468	 1.515772	 0.015463	 0.013482	 0.011068
311	 0.006083	 0.005431	 0.000064	 0.000478	 0.000064	1.572551	 1.521203	 0.015527	 0.013960	 0.011132
312	 0.006639	 0.005766	 0.000048	 0.000731	 0.000045	1.579190	 1.526969	 0.015575	 0.014691	 0.011177
313	 0.005413	 0.004438	 0.000093	 0.000769	 0.000069	1.584603	 1.531407	 0.015668	 0.015460	 0.011246
314	 0.005449	 0.004922	 0.000032	 0.000411	 0.000037	1.590052	 1.536329	 0.015700	 0.015871	 0.011283
315	 0.006887	 0.006265	 0.000077	 0.000389	 0.000095	1.596939	 1.542594	 0.015777	 0.016260	 0.011378
316	 0.006603	 0.006118	 0.000044	 0.000349	 0.000039	1.603542	 1.548712	 0.015821	 0.016609	 0.011417
317	 0.006654	 0.006235	 0.000043	 0.000270	 0.000043	1.610196	 1.554947	 0.015864	 0.016879	 0.011460
318	 0.006957	 0.006569	 0.000039	 0.000271	 0.000029	1.617153	 1.561516	 0.015903	 0.017150	 0.011489
319	 0.006528	 0.006236	 0.000036	 0.000181	 0.000028	1.623681	 1.567752	 0.015939	 0.017331	 0.011517
320	 0.006025	 0.005609	 0.000038	 0.000306	 0.000028	1.629706	 1.573361	 0.015977	 0.017637	 0.011545
321	 0.005937	 0.005621	 0.000036	 0.000202	 0.000027	1.635643	 1.578982	 0.016013	 0.017839	 0.011572
322	 0.005816	 0.005247	 0.000081	 0.000393	 0.000029	1.641459	 1.584229	 0.016094	 0.018232	 0.011601
323	 0.005597	 0.005240	 0.000037	 0.000241	 0.000035	1.647056	 1.589469	 0.016131	 0.018473	 0.011636
324	 0.005329	 0.004873	 0.000048	 0.000340	 0.000034	1.652385	 1.594342	 0.016179	 0.018813	 0.011670
325	 0.005116	 0.004652	 0.000065	 0.000289	 0.000060	1.657501	 1.598994	 0.016244	 0.019102	 0.011730
326	 0.004822	 0.004579	 0.000049	 0.000124	 0.000036	1.662323	 1.603573	 0.016293	 0.019226	 0.011766
327	 0.006116	 0.005555	 0.000096	 0.000331	 0.000082	1.668439	 1.609128	 0.016389	 0.019557	 0.011848
328	 0.004650	 0.004060	 0.000056	 0.000446	 0.000043	1.673089	 1.613188	 0.016445	 0.020003	 0.011891
329	 0.004335	 0.004052	 0.000057	 0.000129	 0.000056	1.677424	 1.617240	 0.016502	 0.020132	 0.011947
330	 0.005289	 0.004809	 0.000029	 0.000385	 0.000033	1.682713	 1.622049	 0.016531	 0.020517	 0.011980
331	 0.005326	 0.004705	 0.000057	 0.000457	 0.000059	1.688039	 1.626754	 0.016588	 0.020974	 0.012039
332	 0.005041	 0.004735	 0.000029	 0.000211	 0.000032	1.693080	 1.631489	 0.016617	 0.021185	 0.012071
333	 0.006160	 0.005466	 0.000075	 0.000487	 0.000073	1.699240	 1.636955	 0.016692	 0.021672	 0.012144
334	 0.005338	 0.005042	 0.000042	 0.000174	 0.000041	1.704578	 1.641997	 0.016734	 0.021846	 0.012185
335	 0.005141	 0.004766	 0.000056	 0.000213	 0.000057	1.709719	 1.646763	 0.016790	 0.022059	 0.012242
336	 0.005692	 0.005004	 0.000033	 0.000587	 0.000033	1.715411	 1.651767	 0.016823	 0.022646	 0.012275
337	 0.004969	 0.004482	 0.000083	 0.000301	 0.000060	1.720380	 1.656249	 0.016906	 0.022947	 0.012335
338	 0.005868	 0.005574	 0.000049	 0.000157	 0.000035	1.726248	 1.661823	 0.016955	 0.023104	 0.012370
339	 0.007579	 0.006922	 0.000051	 0.000516	 0.000042	1.733827	 1.668745	 0.017006	 0.023620	 0.012412
340	 0.006846	 0.006480	 0.000038	 0.000237	 0.000040	1.740673	 1.675225	 0.017044	 0.023857	 0.012452
341	 0.006701	 0.006068	 0.000068	 0.000464	 0.000045	1.747374	 1.681293	 0.017112	 0.024321	 0.012497
342	 0.006532	 0.006111	 0.000071	 0.000239	 0.000056	1.753906	 1.687404	 0.017183	 0.024560	 0.012553
343	 0.006891	 0.006343	 0.000065	 0.000369	 0.000045	1.760797	 1.693747	 0.017248	 0.024929	 0.012598
344	 0.007027	 0.006449	 0.000043	 0.000442	 0.000042	1.767824	 1.700196	 0.017291	 0.025371	 0.012640
345	 0.007305	 0.006836	 0.000052	 0.000286	 0.000060	1.775129	 1.707032	 0.017343	 0.025657	 0.012700
346	 0.006945	 0.006390	 0.000043	 0.000402	 0.000045	1.782074	 1.713422	 0.017386	 0.026059	 0.012745
347	 0.007572	 0.006665	 0.000065	 0.000726	 0.000048	1.789646	 1.720087	 0.017451	 0.026785	 0.012793
348	 0.007637	 0.007195	 0.000045	 0.000318	 0.000032	1.797283	 1.727282	 0.017496	 0.027103	 0.012825
349	 0.007705	 0.006789	 0.000141	 0.000643	 0.000066	1.804988	 1.734071	 0.017637	 0.027746	 0.012891
350	 0.008274	 0.007137	 0.000077	 0.000948	 0.000049	1.813262	 1.741208	 0.017714	 0.028694	 0.012940
351	 0.007222	 0.006707	 0.000050	 0.000362	 0.000044	1.820484	 1.747915	 0.017764	 0.029056	 0.012984
352	 0.007223	 0.006855	 0.000051	 0.000214	 0.000047	1.827707	 1.754770	 0.017815	 0.029270	 0.013031
353	 0.007733	 0.007316	 0.000046	 0.000255	 0.000050	1.835440	 1.762086	 0.017861	 0.029525	 0.013081
354	 0.007390	 0.006779	 0.000047	 0.000468	 0.000033	1.842830	 1.768865	 0.017908	 0.029993	 0.013114
355	 0.007782	 0.007114	 0.000075	 0.000480	 0.000042	1.850612	 1.775979	 0.017983	 0.030473	 0.013156
356	 0.007142	 0.006416	 0.000069	 0.000528	 0.000061	1.857754	 1.782395	 0.018052	 0.031001	 0.013217
357	 0.007518	 0.006834	 0.000044	 0.000528	 0.000046	1.865272	 1.789229	 0.018096	 0.031529	 0.013263
358	 0.007894	 0.007210	 0.000091	 0.000477	 0.000058	1.873166	 1.796439	 0.018187	 0.032006	 0.013321
359	 0.007673	 0.006960	 0.000097	 0.000469	 0.000073	1.880839	 1.803399	 0.018284	 0.032475	 0.013394
360	 0.006924	 0.006131	 0.000063	 0.000633	 0.000042	1.887763	 1.809530	 0.018347	 0.033108	 0.013436
361	 0.006806	 0.006382	 0.000053	 0.000271	 0.000041	1.894569	 1.815912	 0.018400	 0.033379	 0.013477
362	 0.006566	 0.005997	 0.000077	 0.000374	 0.000057	1.901135	 1.821909	 0.018477	 0.033753	 0.013534
363	 0.006770	 0.006073	 0.000059	 0.000533	 0.000044	1.907905	 1.827982	 0.018536	 0.034286	 0.013578
364	 0.007304	 0.006837	 0.000044	 0.000324	 0.000043	1.915209	 1.834819	 0.018580	 0.034610	 0.013621
365	 0.006720	 0.006059	 0.000063	 0.000498	 0.000043	1.921929	 1.840878	 0.018643	 0.035108	 0.013664
366	 0.006243	 0.005652	 0.000067	 0.000385	 0.000070	1.928172	 1.846530	 0.018710	 0.035493	 0.013734
367	 0.006622	 0.006310	 0.000046	 0.000168	 0.000033	1.934794	 1.852840	 0.018756	 0.035661	 0.013767
368	 0.005942	 0.005589	 0.000044	 0.000224	 0.000032	1.940736	 1.858429	 0.018800	 0.035885	 0.013799
369	 0.006858	 0.006070	 0.000077	 0.000598	 0.000060	1.947594	 1.864499	 0.018877	 0.036483	 0.013859
370	 0.006268	 0.005909	 0.000042	 0.000225	 0.000044	1.953862	 1.870408	 0.018919	 0.036708	 0.013903
371	 0.006899	 0.006323	 0.000066	 0.000387	 0.000071	1.960761	 1.876731	 0.018985	 0.037095	 0.013974
372	 0.006417	 0.005481	 0.000087	 0.000698	 0.000078	1.967178	 1.882212	 0.019072	 0.037793	 0.014052
373	 0.005759	 0.005352	 0.000047	 0.000268	 0.000041	1.972937	 1.887564	 0.019119	 0.038061	 0.014093
374	 0.006218	 0.005741	 0.000048	 0.000336	 0.000042	1.979155	 1.893305	 0.019167	 0.038397	 0.014135
375	 0.006731	 0.006140	 0.000050	 0.000444	 0.000045	1.985886	 1.899445	 0.019217	 0.038841	 0.014180
376	 0.006848	 0.006522	 0.000059	 0.000169	 0.000039	1.992734	 1.905967	 0.019276	 0.039010	 0.014219
377	 0.006329	 0.006021	 0.000044	 0.000177	 0.000033	1.999063	 1.911988	 0.019320	 0.039187	 0.014252
378	 0.006237	 0.005618	 0.000034	 0.000508	 0.000029	2.005300	 1.917606	 0.019354	 0.039695	 0.014281
379	 0.006431	 0.005921	 0.000052	 0.000352	 0.000035	2.011731	 1.923527	 0.019406	 0.040047	 0.014316
380	 0.006235	 0.005910	 0.000062	 0.000180	 0.000030	2.017966	 1.929437	 0.019468	 0.040227	 0.014346
381	 0.007070	 0.006530	 0.000065	 0.000345	 0.000056	2.025036	 1.935967	 0.019533	 0.040572	 0.014402
382	 0.006159	 0.005656	 0.000064	 0.000346	 0.000045	2.031195	 1.941623	 0.019597	 0.040918	 0.014447
383	 0.007027	 0.006219	 0.000069	 0.000627	 0.000069	2.038222	 1.947842	 0.019666	 0.041545	 0.014516
384	 0.006464	 0.005697	 0.000044	 0.000633	 0.000045	2.044686	 1.953539	 0.019710	 0.042178	 0.014561
385	 0.006640	 0.006105	 0.000111	 0.000292	 0.000080	2.051326	 1.959644	 0.019821	 0.042470	 0.014641
386	 0.006486	 0.005728	 0.000070	 0.000594	 0.000045	2.057812	 1.965372	 0.019891	 0.043064	 0.014686
387	 0.007358	 0.006926	 0.000080	 0.000237	 0.000068	2.065170	 1.972298	 0.019971	 0.043301	 0.014754
388	 0.006469	 0.005937	 0.000065	 0.000379	 0.000043	2.071639	 1.978235	 0.020036	 0.043680	 0.014797
389	 0.006819	 0.006250	 0.000087	 0.000362	 0.000068	2.078458	 1.984485	 0.020123	 0.044042	 0.014865
390	 0.006622	 0.006085	 0.000053	 0.000374	 0.000047	2.085080	 1.990570	 0.020176	 0.044416	 0.014912
391	 0.007050	 0.005991	 0.000100	 0.000836	 0.000075	2.092130	 1.996561	 0.020276	 0.045252	 0.014987
392	 0.006049	 0.005752	 0.000039	 0.000173	 0.000043	2.098179	 2.002313	 0.020315	 0.045425	 0.015030
393	 0.005823	 0.005100	 0.000070	 0.000530	 0.000075	2.104002	 2.007413	 0.020385	 0.045955	 0.015105
394	 0.007024	 0.006109	 0.000056	 0.000755	 0.000054	2.111026	 2.013522	 0.020441	 0.046710	 0.015159
395	 0.007756	 0.006843	 0.000074	 0.000707	 0.000078	2.118782	 2.020365	 0.020515	 0.047417	 0.015237
396	 0.007564	 0.006192	 0.000048	 0.001225	 0.000051	2.126346	 2.026557	 0.020563	 0.048642	 0.015288
397	 0.005740	 0.005304	 0.000069	 0.000244	 0.000070	2.132086	 2.031861	 0.020632	 0.048886	 0.015358
398	 0.006881	 0.006195	 0.000045	 0.000544	 0.000045	2.138967	 2.038056	 0.020677	 0.049430	 0.015403
399	 0.007024	 0.005793	 0.000080	 0.001021	 0.000078	2.145991	 2.043849	 0.020757	 0.050451	 0.015481
400	 0.006763	 0.005908	 0.000036	 0.000721	 0.000054	2.152754	 2.049757	 0.020793	 0.051172	 0.015535
401	 0.006369	 0.005428	 0.000071	 0.000736	 0.000076	2.159123	 2.055185	 0.020864	 0.051908	 0.015611
402	 0.008612	 0.006520	 0.000057	 0.001932	 0.000050	2.167735	 2.061705	 0.020921	 0.053840	 0.015661
403	 0.007265	 0.006187	 0.000075	 0.000876	 0.000076	2.175000	 2.067892	 0.020996	 0.054716	 0.015737
404	 0.006236	 0.005325	 0.000042	 0.000784	 0.000043	2.181236	 2.073217	 0.021038	 0.055500	 0.015780
405	 0.008333	 0.006177	 0.000089	 0.001952	 0.000069	2.189569	 2.079394	 0.021127	 0.057452	 0.015849
406	 0.008514	 0.006195	 0.000075	 0.002126	 0.000052	2.198083	 2.085589	 0.021202	 0.059578	 0.015901
407	 0.008785	 0.006023	 0.000065	 0.002600	 0.000047	2.206868	 2.091612	 0.021267	 0.062178	 0.015948
408	 0.009051	 0.006951	 0.000095	 0.001873	 0.000077	2.215919	 2.098563	 0.021362	 0.064051	 0.016025
409	 0.010094	 0.006962	 0.000080	 0.002936	 0.000052	2.226013	 2.105525	 0.021442	 0.066987	 0.016077
410	 0.007903	 0.006030	 0.000048	 0.001738	 0.000031	2.233916	 2.111555	 0.021490	 0.068725	 0.016108
411	 0.007314	 0.006262	 0.000049	 0.000905	 0.000041	2.241230	 2.117817	 0.021539	 0.069630	 0.016149
412	 0.007774	 0.006145	 0.000049	 0.001488	 0.000035	2.249004	 2.123962	 0.021588	 0.071118	 0.016184
413	 0.008556	 0.006282	 0.000071	 0.002089	 0.000060	2.257560	 2.130244	 0.021659	 0.073207	 0.016244
