Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
52	 0.004776	 0.004656	 0.000050	 0.000000	 0.000042	0.267972	 0.261633	 0.003023	 0.000000	 0.001602
53	 0.005000	 0.004933	 0.000028	 0.000000	 0.000019	0.272972	 0.266566	 0.003051	 0.000000	 0.001621
54	 0.004990	 0.004826	 0.000062	 0.000000	 0.000071	0.277962	 0.271392	 0.003113	 0.000000	 0.001692
55	 0.004277	 0.004208	 0.000026	 0.000000	 0.000018	0.282239	 0.275600	 0.003139	 0.000000	 0.001710
56	 0.004500	 0.004383	 0.000050	 0.000000	 0.000040	0.286739	 0.279983	 0.003189	 0.000000	 0.001750
57	 0.004224	 0.004157	 0.000027	 0.000000	 0.000018	0.290963	 0.284140	 0.003216	 0.000000	 0.001768
58	 0.004902	 0.004789	 0.000045	 0.000000	 0.000040	0.295865	 0.288929	 0.003261	 0.000000	 0.001808
59	 0.004091	 0.004024	 0.000028	 0.000000	 0.000016	0.299956	 0.292953	 0.003289	 0.000000	 0.001824
60	 0.003857	 0.003745	 0.000047	 0.000000	 0.000038	0.303813	 0.296698	 0.003336	 0.000000	 0.001862
61	 0.003978	 0.003913	 0.000026	 0.000000	 0.000016	0.307791	 0.300611	 0.003362	 0.000000	 0.001878
62	 0.004607	 0.004455	 0.000071	 0.000000	 0.000039	0.312398	 0.305066	 0.003433	 0.000000	 0.001917
63	 0.004624	 0.004546	 0.000037	 0.000000	 0.000018	0.317022	 0.309612	 0.003470	 0.000000	 0.001935
64	 0.004416	 0.004305	 0.000050	 0.000000	 0.000034	0.321438	 0.313917	 0.003520	 0.000000	 0.001969
65	 0.003797	 0.003715	 0.000040	 0.000000	 0.000019	0.325235	 0.317632	 0.003560	 0.000000	 0.001988
66	 0.004867	 0.004736	 0.000062	 0.000000	 0.000041	0.330102	 0.322368	 0.003622	 0.000000	 0.002029
67	 0.004400	 0.004332	 0.000028	 0.000000	 0.000017	0.334502	 0.326700	 0.003650	 0.000000	 0.002046
68	 0.004649	 0.004537	 0.000048	 0.000000	 0.000033	0.339151	 0.331237	 0.003698	 0.000000	 0.002079
69	 0.004879	 0.004747	 0.000059	 0.000000	 0.000038	0.344030	 0.335984	 0.003757	 0.000000	 0.002117
70	 0.004775	 0.004665	 0.000048	 0.000000	 0.000034	0.348805	 0.340649	 0.003805	 0.000000	 0.002151
71	 0.003983	 0.003914	 0.000026	 0.000000	 0.000018	0.352788	 0.344563	 0.003831	 0.000000	 0.002169
72	 0.004672	 0.004540	 0.000072	 0.000000	 0.000036	0.357460	 0.349103	 0.003903	 0.000000	 0.002205
73	 0.004320	 0.004242	 0.000035	 0.000000	 0.000016	0.361780	 0.353345	 0.003938	 0.000000	 0.002221
74	 0.004721	 0.004611	 0.000050	 0.000000	 0.000035	0.366501	 0.357956	 0.003988	 0.000000	 0.002256
75	 0.004108	 0.004045	 0.000025	 0.000000	 0.000016	0.370609	 0.362001	 0.004013	 0.000000	 0.002272
76	 0.004304	 0.004199	 0.000045	 0.000000	 0.000035	0.374913	 0.366200	 0.004058	 0.000000	 0.002307
77	 0.004305	 0.004242	 0.000026	 0.000000	 0.000017	0.379218	 0.370442	 0.004084	 0.000000	 0.002324
78	 0.004318	 0.004214	 0.000045	 0.000000	 0.000032	0.383536	 0.374656	 0.004129	 0.000000	 0.002356
79	 0.003773	 0.003708	 0.000026	 0.000000	 0.000017	0.387309	 0.378364	 0.004155	 0.000000	 0.002373
80	 0.004252	 0.004135	 0.000052	 0.000000	 0.000037	0.391561	 0.382499	 0.004207	 0.000000	 0.002410
81	 0.004750	 0.004685	 0.000025	 0.000000	 0.000017	0.396311	 0.387184	 0.004232	 0.000000	 0.002427
82	 0.004518	 0.004408	 0.000047	 0.000000	 0.000037	0.400829	 0.391592	 0.004279	 0.000000	 0.002464
83	 0.003909	 0.003832	 0.000038	 0.000000	 0.000020	0.404738	 0.395424	 0.004317	 0.000000	 0.002484
84	 0.004050	 0.003916	 0.000059	 0.000000	 0.000044	0.408788	 0.399340	 0.004376	 0.000000	 0.002528
85	 0.003802	 0.003737	 0.000025	 0.000000	 0.000018	0.412590	 0.403077	 0.004401	 0.000000	 0.002546
86	 0.004194	 0.004084	 0.000048	 0.000000	 0.000038	0.416784	 0.407161	 0.004449	 0.000000	 0.002584
87	 0.004093	 0.004020	 0.000026	 0.000000	 0.000024	0.420877	 0.411181	 0.004475	 0.000000	 0.002608
88	 0.004694	 0.004576	 0.000048	 0.000000	 0.000043	0.425571	 0.415757	 0.004523	 0.000000	 0.002651
89	 0.004769	 0.004688	 0.000027	 0.000000	 0.000028	0.430340	 0.420445	 0.004550	 0.000000	 0.002679
90	 0.004792	 0.004645	 0.000055	 0.000000	 0.000051	0.435132	 0.425090	 0.004605	 0.000000	 0.002730
91	 0.005656	 0.005551	 0.000049	 0.000000	 0.000027	0.440788	 0.430641	 0.004654	 0.000000	 0.002757
92	 0.005883	 0.005613	 0.000137	 0.000000	 0.000076	0.446671	 0.436254	 0.004791	 0.000000	 0.002833
93	 0.006015	 0.005887	 0.000053	 0.000000	 0.000033	0.452686	 0.442141	 0.004844	 0.000000	 0.002866
94	 0.006520	 0.006316	 0.000114	 0.000000	 0.000045	0.459206	 0.448457	 0.004958	 0.000000	 0.002911
95	 0.005421	 0.005258	 0.000074	 0.000000	 0.000032	0.464627	 0.453715	 0.005032	 0.000000	 0.002943
96	 0.005866	 0.005759	 0.000046	 0.000000	 0.000029	0.470493	 0.459474	 0.005078	 0.000000	 0.002972
97	 0.005222	 0.005055	 0.000079	 0.000000	 0.000038	0.475715	 0.464529	 0.005157	 0.000000	 0.003010
98	 0.004499	 0.004416	 0.000039	 0.000000	 0.000021	0.480214	 0.468945	 0.005196	 0.000000	 0.003031
99	 0.004926	 0.004798	 0.000051	 0.000000	 0.000039	0.485140	 0.473743	 0.005247	 0.000000	 0.003070
100	 0.004906	 0.004811	 0.000028	 0.000000	 0.000029	0.490046	 0.478554	 0.005275	 0.000000	 0.003099
101	 0.004563	 0.004476	 0.000031	 0.000000	 0.000029	0.494609	 0.483030	 0.005306	 0.000000	 0.003128
102	 0.004945	 0.004815	 0.000050	 0.000000	 0.000048	0.499554	 0.487845	 0.005356	 0.000000	 0.003176
103	 0.004695	 0.004624	 0.000026	 0.000000	 0.000020	0.504249	 0.492469	 0.005382	 0.000000	 0.003196
104	 0.005294	 0.005164	 0.000053	 0.000000	 0.000047	0.509543	 0.497633	 0.005435	 0.000000	 0.003243
105	 0.004644	 0.004569	 0.000029	 0.000000	 0.000023	0.514187	 0.502202	 0.005464	 0.000000	 0.003266
106	 0.004757	 0.004637	 0.000048	 0.000000	 0.000046	0.518944	 0.506839	 0.005512	 0.000000	 0.003312
107	 0.004781	 0.004708	 0.000027	 0.000000	 0.000022	0.523725	 0.511547	 0.005539	 0.000000	 0.003334
108	 0.004921	 0.004798	 0.000050	 0.000000	 0.000047	0.528646	 0.516345	 0.005589	 0.000000	 0.003381
109	 0.004213	 0.004144	 0.000026	 0.000000	 0.000020	0.532859	 0.520489	 0.005615	 0.000000	 0.003401
110	 0.004601	 0.004479	 0.000048	 0.000000	 0.000047	0.537460	 0.524968	 0.005663	 0.000000	 0.003448
111	 0.005386	 0.005310	 0.000027	 0.000000	 0.000026	0.542846	 0.530278	 0.005690	 0.000000	 0.003474
112	 0.004482	 0.004348	 0.000059	 0.000000	 0.000049	0.547328	 0.534626	 0.005749	 0.000000	 0.003523
113	 0.004769	 0.004699	 0.000029	 0.000000	 0.000019	0.552097	 0.539325	 0.005778	 0.000000	 0.003542
114	 0.004754	 0.004631	 0.000049	 0.000000	 0.000046	0.556851	 0.543956	 0.005827	 0.000000	 0.003588
115	 0.004606	 0.004516	 0.000049	 0.000000	 0.000018	0.561457	 0.548472	 0.005876	 0.000000	 0.003606
116	 0.005057	 0.004926	 0.000062	 0.000000	 0.000042	0.566514	 0.553398	 0.005938	 0.000000	 0.003648
117	 0.004584	 0.004500	 0.000028	 0.000000	 0.000020	0.571098	 0.557898	 0.005966	 0.000000	 0.003668
118	 0.004746	 0.004678	 0.000028	 0.000000	 0.000020	0.575844	 0.562576	 0.005994	 0.000000	 0.003688
119	 0.004865	 0.004753	 0.000047	 0.000000	 0.000038	0.580709	 0.567329	 0.006041	 0.000000	 0.003726
120	 0.004783	 0.004707	 0.000026	 0.000000	 0.000028	0.585492	 0.572036	 0.006067	 0.000000	 0.003754
121	 0.004873	 0.004722	 0.000065	 0.000000	 0.000040	0.590365	 0.576758	 0.006132	 0.000000	 0.003794
122	 0.005110	 0.005001	 0.000052	 0.000000	 0.000031	0.595475	 0.581759	 0.006184	 0.000000	 0.003825
123	 0.004610	 0.004481	 0.000055	 0.000000	 0.000045	0.600085	 0.586240	 0.006239	 0.000000	 0.003870
124	 0.004811	 0.004730	 0.000026	 0.000000	 0.000026	0.604896	 0.590970	 0.006265	 0.000000	 0.003896
125	 0.004774	 0.004648	 0.000049	 0.000000	 0.000048	0.609670	 0.595618	 0.006314	 0.000000	 0.003944
126	 0.004595	 0.004525	 0.000027	 0.000000	 0.000020	0.614265	 0.600143	 0.006341	 0.000000	 0.003964
127	 0.004552	 0.004429	 0.000049	 0.000000	 0.000047	0.618817	 0.604572	 0.006390	 0.000000	 0.004011
128	 0.004683	 0.004605	 0.000027	 0.000000	 0.000026	0.623500	 0.609177	 0.006417	 0.000000	 0.004037
129	 0.004777	 0.004651	 0.000050	 0.000000	 0.000050	0.628277	 0.613828	 0.006467	 0.000000	 0.004087
130	 0.005077	 0.004967	 0.000054	 0.000000	 0.000029	0.633354	 0.618795	 0.006521	 0.000000	 0.004116
131	 0.005143	 0.004997	 0.000067	 0.000000	 0.000048	0.638497	 0.623792	 0.006588	 0.000000	 0.004164
132	 0.004507	 0.004420	 0.000028	 0.000000	 0.000019	0.643004	 0.628212	 0.006616	 0.000000	 0.004183
133	 0.004850	 0.004770	 0.000028	 0.000000	 0.000020	0.647854	 0.632982	 0.006644	 0.000000	 0.004203
134	 0.004568	 0.004488	 0.000027	 0.000000	 0.000029	0.652422	 0.637470	 0.006671	 0.000000	 0.004232
135	 0.004722	 0.004597	 0.000048	 0.000000	 0.000045	0.657144	 0.642067	 0.006719	 0.000000	 0.004277
136	 0.005582	 0.005501	 0.000032	 0.000000	 0.000022	0.662726	 0.647568	 0.006751	 0.000000	 0.004299
137	 0.005252	 0.005068	 0.000084	 0.000000	 0.000061	0.667978	 0.652636	 0.006835	 0.000000	 0.004360
