Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
69	 0.004670	 0.004583	 0.000035	 0.000000	 0.000022	0.370501	 0.359587	 0.005256	 0.000000	 0.002703
70	 0.004416	 0.004305	 0.000050	 0.000000	 0.000035	0.374917	 0.363892	 0.005306	 0.000000	 0.002738
71	 0.004314	 0.004242	 0.000027	 0.000000	 0.000019	0.379231	 0.368134	 0.005333	 0.000000	 0.002757
72	 0.004523	 0.004383	 0.000077	 0.000000	 0.000038	0.383754	 0.372517	 0.005410	 0.000000	 0.002795
73	 0.004228	 0.004147	 0.000041	 0.000000	 0.000019	0.387982	 0.376664	 0.005451	 0.000000	 0.002814
74	 0.004434	 0.004317	 0.000054	 0.000000	 0.000034	0.392416	 0.380981	 0.005505	 0.000000	 0.002848
75	 0.003768	 0.003700	 0.000028	 0.000000	 0.000017	0.396184	 0.384681	 0.005533	 0.000000	 0.002865
76	 0.004358	 0.004246	 0.000046	 0.000000	 0.000037	0.400542	 0.388927	 0.005579	 0.000000	 0.002902
77	 0.004583	 0.004518	 0.000027	 0.000000	 0.000018	0.405125	 0.393445	 0.005606	 0.000000	 0.002920
78	 0.004620	 0.004511	 0.000048	 0.000000	 0.000035	0.409745	 0.397956	 0.005654	 0.000000	 0.002955
79	 0.004185	 0.004111	 0.000033	 0.000000	 0.000019	0.413930	 0.402067	 0.005687	 0.000000	 0.002974
80	 0.004258	 0.004139	 0.000046	 0.000000	 0.000037	0.418188	 0.406206	 0.005733	 0.000000	 0.003011
81	 0.004345	 0.004279	 0.000027	 0.000000	 0.000018	0.422533	 0.410485	 0.005760	 0.000000	 0.003029
82	 0.004870	 0.004757	 0.000049	 0.000000	 0.000036	0.427403	 0.415242	 0.005809	 0.000000	 0.003065
83	 0.003902	 0.003807	 0.000051	 0.000000	 0.000021	0.431305	 0.419049	 0.005860	 0.000000	 0.003086
84	 0.004106	 0.003970	 0.000062	 0.000000	 0.000045	0.435411	 0.423019	 0.005922	 0.000000	 0.003131
85	 0.003864	 0.003793	 0.000028	 0.000000	 0.000021	0.439275	 0.426812	 0.005950	 0.000000	 0.003152
86	 0.004672	 0.004548	 0.000060	 0.000000	 0.000039	0.443947	 0.431360	 0.006010	 0.000000	 0.003191
87	 0.004448	 0.004365	 0.000027	 0.000000	 0.000027	0.448395	 0.435725	 0.006037	 0.000000	 0.003218
88	 0.004480	 0.004357	 0.000050	 0.000000	 0.000048	0.452875	 0.440082	 0.006087	 0.000000	 0.003266
89	 0.004020	 0.003943	 0.000027	 0.000000	 0.000029	0.456895	 0.444025	 0.006114	 0.000000	 0.003295
90	 0.005056	 0.004919	 0.000046	 0.000000	 0.000045	0.461951	 0.448944	 0.006160	 0.000000	 0.003340
91	 0.004615	 0.004486	 0.000056	 0.000000	 0.000041	0.466566	 0.453430	 0.006216	 0.000000	 0.003381
92	 0.004685	 0.004504	 0.000086	 0.000000	 0.000053	0.471251	 0.457934	 0.006302	 0.000000	 0.003434
93	 0.004476	 0.004365	 0.000048	 0.000000	 0.000030	0.475727	 0.462299	 0.006350	 0.000000	 0.003464
94	 0.005583	 0.005423	 0.000086	 0.000000	 0.000039	0.481310	 0.467722	 0.006436	 0.000000	 0.003503
95	 0.004616	 0.004501	 0.000051	 0.000000	 0.000022	0.485926	 0.472223	 0.006487	 0.000000	 0.003525
96	 0.005788	 0.005685	 0.000045	 0.000000	 0.000025	0.491714	 0.477908	 0.006532	 0.000000	 0.003550
97	 0.005444	 0.005202	 0.000112	 0.000000	 0.000059	0.497158	 0.483110	 0.006644	 0.000000	 0.003609
98	 0.004663	 0.004499	 0.000079	 0.000000	 0.000035	0.501821	 0.487609	 0.006723	 0.000000	 0.003644
99	 0.005559	 0.005323	 0.000098	 0.000000	 0.000066	0.507380	 0.492932	 0.006821	 0.000000	 0.003710
100	 0.005302	 0.005133	 0.000058	 0.000000	 0.000052	0.512682	 0.498065	 0.006879	 0.000000	 0.003762
101	 0.004775	 0.004667	 0.000039	 0.000000	 0.000034	0.517457	 0.502732	 0.006918	 0.000000	 0.003796
102	 0.005301	 0.005155	 0.000062	 0.000000	 0.000051	0.522758	 0.507887	 0.006980	 0.000000	 0.003847
103	 0.004628	 0.004529	 0.000039	 0.000000	 0.000025	0.527386	 0.512416	 0.007019	 0.000000	 0.003872
104	 0.005717	 0.005519	 0.000083	 0.000000	 0.000072	0.533103	 0.517935	 0.007102	 0.000000	 0.003944
105	 0.005178	 0.005071	 0.000039	 0.000000	 0.000026	0.538281	 0.523006	 0.007141	 0.000000	 0.003970
106	 0.005737	 0.005530	 0.000086	 0.000000	 0.000071	0.544018	 0.528536	 0.007227	 0.000000	 0.004041
107	 0.005550	 0.005433	 0.000050	 0.000000	 0.000028	0.549568	 0.533969	 0.007277	 0.000000	 0.004069
108	 0.005185	 0.005034	 0.000061	 0.000000	 0.000054	0.554753	 0.539003	 0.007338	 0.000000	 0.004123
109	 0.004591	 0.004502	 0.000034	 0.000000	 0.000024	0.559344	 0.543505	 0.007372	 0.000000	 0.004147
110	 0.004829	 0.004680	 0.000059	 0.000000	 0.000052	0.564173	 0.548185	 0.007431	 0.000000	 0.004199
111	 0.005895	 0.005806	 0.000034	 0.000000	 0.000025	0.570068	 0.553991	 0.007465	 0.000000	 0.004224
112	 0.004497	 0.004350	 0.000066	 0.000000	 0.000050	0.574565	 0.558341	 0.007531	 0.000000	 0.004274
113	 0.004956	 0.004886	 0.000027	 0.000000	 0.000020	0.579521	 0.563227	 0.007558	 0.000000	 0.004294
114	 0.004509	 0.004379	 0.000053	 0.000000	 0.000046	0.584030	 0.567606	 0.007611	 0.000000	 0.004340
115	 0.004595	 0.004504	 0.000050	 0.000000	 0.000018	0.588625	 0.572110	 0.007661	 0.000000	 0.004358
116	 0.004805	 0.004671	 0.000062	 0.000000	 0.000041	0.593430	 0.576781	 0.007723	 0.000000	 0.004399
117	 0.004583	 0.004494	 0.000030	 0.000000	 0.000020	0.598013	 0.581275	 0.007753	 0.000000	 0.004419
